,card,user,rating
776,175,63,1.0
777,175,27,1.0
778,175,86,1.0
779,175,94,1.0
780,175,38,1.0
781,176,18,1.0
782,176,88,1.0
783,177,68,1.0
784,178,31,1.0
785,178,43,1.0
786,178,67,1.0
787,178,42,1.0
788,178,38,1.0
789,178,86,1.0
790,179,32,1.0
791,179,30,1.0
792,179,53,1.0
793,179,10,1.0
794,180,31,1.0
795,180,41,1.0
796,180,71,1.0
797,180,57,1.0
798,180,50,1.0
799,181,56,1.0
800,181,82,1.0
801,181,91,1.0
802,181,53,1.0
803,182,16,1.0
804,182,70,1.0
805,182,93,1.0
806,182,84,1.0
807,182,42,1.0
808,183,50,1.0
809,183,82,1.0
810,183,96,1.0
811,183,2,1.0
812,184,68,1.0
813,184,15,1.0
814,184,6,1.0
815,184,76,1.0
816,184,14,1.0
817,184,31,1.0
818,185,57,1.0
819,185,77,1.0
820,185,18,1.0
821,186,33,1.0
822,186,41,1.0
823,186,35,1.0
824,186,69,1.0
825,186,23,1.0
826,187,42,1.0
827,187,37,1.0
828,187,68,1.0
829,187,3,1.0
830,187,58,3.0
831,187,54,1.0
832,187,13,1.0
833,187,44,1.0
834,188,70,1.0
835,188,9,1.0
836,188,99,1.0
837,188,20,1.0
838,188,98,1.0
839,188,43,1.0
840,188,22,1.0
841,189,42,1.0
842,190,53,1.0
843,190,81,1.0
844,191,47,1.0
845,191,64,1.0
846,191,98,1.0
847,191,51,1.0
848,191,18,1.0
849,191,7,1.0
850,192,33,1.0
851,192,47,1.0
852,192,24,1.0
853,192,35,1.0
854,193,26,1.0
855,193,12,1.0
856,193,8,1.0
857,194,69,1.0
858,194,88,1.0
859,194,47,1.0
860,194,49,1.0
861,194,82,1.0
862,195,95,1.0
863,195,36,1.0
864,195,16,1.0
865,195,22,1.0
866,195,47,1.0
867,196,55,1.0
868,196,15,1.0
869,196,88,1.0
870,196,38,1.0
871,196,64,3.0
872,196,97,1.0
873,196,30,3.0
874,197,56,1.0
875,197,33,1.0
876,197,12,1.0
877,198,15,1.0
878,198,48,1.0
879,198,83,1.0
880,198,42,1.0
881,198,52,1.0
882,198,45,1.0
883,198,53,1.0
884,199,36,1.0
885,199,89,1.0
886,199,91,1.0
887,200,88,1.0
888,200,11,1.0
889,201,82,1.0
890,201,49,1.0
891,201,43,1.0
892,201,68,1.0
893,201,36,1.0
894,202,19,1.0
895,202,82,1.0
896,202,49,1.0
897,202,35,1.0
898,202,73,1.0
899,202,1,1.0
900,203,34,1.0
901,203,55,1.0
902,204,63,1.0
903,204,6,1.0
904,204,79,1.0
905,204,99,1.0
906,204,31,1.0
907,204,48,1.0
908,204,11,1.0
909,205,34,1.0
910,205,38,1.0
911,205,47,1.0
912,206,40,1.0
913,206,38,1.0
914,206,61,1.0
915,207,56,1.0
916,207,35,1.0
917,207,46,1.0
918,207,13,1.0
919,207,93,1.0
920,207,27,1.0
921,208,47,1.0
922,208,94,1.0
923,208,82,1.0
924,208,10,3.0
925,208,3,1.0
926,209,47,1.0
927,209,7,1.0
928,210,23,1.0
929,210,78,1.0
930,210,3,1.0
931,210,11,1.0
932,210,39,1.0
933,211,29,1.0
934,211,46,1.0
935,212,25,1.0
936,212,78,1.0
937,212,54,1.0
938,213,81,1.0
939,214,11,1.0
940,214,52,1.0
941,215,19,1.0
942,215,76,1.0
943,215,79,1.0
944,215,52,1.0
945,215,35,1.0
946,216,89,1.0
947,216,72,1.0
948,216,55,1.0
949,216,38,1.0
950,217,59,1.0
951,217,60,3.0
952,217,65,1.0
953,217,6,1.0
954,217,96,1.0
955,217,56,1.0
956,217,71,1.0
957,217,82,1.0
958,218,42,1.0
959,218,30,3.0
960,218,62,1.0
961,218,52,1.0
962,219,84,1.0
963,219,53,1.0
964,219,92,1.0
965,219,3,1.0
966,220,52,1.0
967,220,46,1.0
968,220,88,1.0
969,220,82,1.0
970,220,91,1.0
971,220,1,1.0
972,220,34,1.0
973,220,15,1.0
974,221,7,1.0
975,221,50,1.0
976,221,95,1.0
977,221,6,1.0
978,222,82,1.0
979,222,47,1.0
980,222,57,1.0
981,222,73,1.0
982,222,54,1.0
983,223,66,1.0
984,223,91,1.0
985,223,30,1.0
986,223,57,1.0
987,223,59,1.0
988,223,5,1.0
989,223,18,1.0
990,224,46,1.0
991,224,56,1.0
992,225,2,1.0
993,225,40,1.0
994,225,48,1.0
995,225,72,1.0
996,226,34,1.0
997,226,24,1.0
998,227,9,1.0
999,227,56,1.0
1000,227,93,1.0
1001,227,80,1.0
1002,227,23,1.0
1003,227,52,1.0
1004,228,31,1.0
1005,229,69,1.0
1006,229,80,1.0
1007,229,98,1.0
1008,229,73,1.0
1009,229,25,3.0
1010,230,84,1.0
1011,230,39,1.0
1012,230,12,1.0
1013,231,76,1.0
1014,231,84,1.0
1015,231,90,1.0
1016,231,80,1.0
1017,231,99,1.0
1018,232,83,1.0
1019,233,52,1.0
1020,233,15,1.0
1021,233,7,1.0
1022,234,84,1.0
1023,234,42,1.0
1024,234,94,1.0
1025,235,81,1.0
1026,235,10,1.0
1027,235,94,1.0
1028,235,50,1.0
1029,235,91,1.0
1030,235,74,1.0
1031,236,23,1.0
1032,236,72,1.0
1033,236,50,1.0
1034,236,10,1.0
1035,236,68,1.0
1036,237,11,1.0
1037,238,35,1.0
1038,238,70,1.0
1039,238,8,1.0
1040,238,9,1.0
1041,239,57,1.0
1042,239,25,1.0
1043,239,63,1.0
1044,239,13,1.0
1045,240,92,1.0
1046,240,95,1.0
1047,240,56,1.0
1048,240,97,1.0
1049,241,48,1.0
1050,241,6,1.0
1051,241,49,1.0
1052,241,11,1.0
1053,242,38,1.0
1054,242,41,1.0
1055,242,28,1.0
1056,242,18,1.0
1057,242,25,1.0
1058,243,10,1.0
1059,243,95,1.0
1060,244,44,1.0
1061,244,8,1.0
1062,244,41,1.0
1063,244,72,1.0
1064,244,69,1.0
1065,244,74,1.0
1066,245,47,1.0
1067,245,80,1.0
1068,245,33,1.0
1069,245,27,1.0
1070,245,3,1.0
1071,245,98,1.0
1072,246,61,1.0
1073,246,30,1.0
1074,246,20,1.0
1075,247,6,1.0
1076,247,91,1.0
1077,247,93,1.0
1078,247,13,1.0
1079,247,24,1.0
1080,248,12,1.0
1081,248,65,1.0
1082,248,19,1.0
1083,248,94,1.0
1084,248,31,1.0
1085,249,93,1.0
1086,249,3,1.0
1087,249,34,1.0
1088,249,79,1.0
1089,250,51,1.0
1090,250,38,1.0
1091,250,28,1.0
1092,251,33,1.0
1093,252,30,1.0
1094,252,16,1.0
1095,252,26,1.0
1096,252,91,1.0
1097,252,12,1.0
1098,252,65,1.0
1099,253,44,1.0
1100,253,82,1.0
1101,253,63,1.0
1102,253,46,1.0
1103,253,100,1.0
1104,254,98,1.0
1105,254,42,1.0
1106,254,14,1.0
1107,254,44,1.0
1108,254,18,1.0
1109,255,94,1.0
1110,255,73,1.0
1111,255,26,1.0
1112,255,7,1.0
1113,255,91,1.0
1114,255,54,1.0
1115,256,67,1.0
1116,256,19,1.0
1117,256,59,1.0
1118,256,51,1.0
1119,257,14,1.0
1120,258,5,1.0
1121,258,51,1.0
1122,258,92,1.0
1123,258,49,1.0
1124,258,83,3.0
1125,258,29,1.0
1126,259,48,1.0
1127,259,36,1.0
1128,259,3,1.0
1129,259,26,1.0
1130,259,81,1.0
1131,259,13,1.0
1132,260,33,1.0
1133,261,49,1.0
1134,262,39,1.0
1135,263,83,1.0
1136,263,89,1.0
1137,263,66,1.0
1138,263,52,1.0
1139,263,8,1.0
1140,263,17,1.0
1141,263,38,1.0
1142,263,48,1.0
1143,264,98,1.0
1144,264,62,1.0
1145,265,88,1.0
1146,265,48,1.0
1147,265,27,1.0
1148,265,36,1.0
1149,266,89,1.0
1150,266,82,1.0
1151,266,91,1.0
1152,266,29,1.0
1153,267,33,1.0
1154,267,25,1.0
1155,267,53,1.0
1156,268,65,1.0
1157,268,5,1.0
1158,268,92,1.0
1159,268,3,1.0
1160,268,83,1.0
1161,269,33,1.0
1162,269,43,1.0
1163,269,93,1.0
1164,270,90,1.0
1165,270,100,1.0
1166,270,84,1.0
1167,271,28,1.0
1168,271,70,1.0
1169,271,83,1.0
1170,271,19,1.0
1171,272,23,1.0
1172,272,90,1.0
1173,272,26,1.0
1174,273,69,1.0
1175,273,52,1.0
1176,273,54,1.0
1177,273,32,1.0
1178,274,64,1.0
1179,274,76,1.0
1180,274,42,1.0
1181,274,91,1.0
1182,274,45,1.0
1183,274,85,1.0
1184,275,72,1.0
1185,275,40,1.0
1186,275,83,1.0
1187,275,69,1.0
1188,275,36,1.0
1189,275,88,1.0
1190,276,81,1.0
1191,277,66,1.0
1192,277,90,1.0
1193,277,59,1.0
1194,277,97,1.0
1195,277,10,1.0
1196,277,37,1.0
1197,277,83,1.0
1198,278,96,1.0
1199,278,3,1.0
1200,278,29,1.0
1201,278,75,1.0
1202,278,6,1.0
1203,279,12,1.0
1204,279,52,1.0
1205,279,65,1.0
1206,279,46,1.0
1207,279,98,1.0
1208,279,90,1.0
1209,280,6,1.0
1210,280,95,1.0
1211,280,82,1.0
1212,280,90,1.0
1213,280,8,1.0
1214,280,19,1.0
1215,281,86,1.0
1216,281,88,1.0
1217,281,10,1.0
1218,281,44,1.0
1219,281,82,1.0
1220,281,79,1.0
1221,281,33,1.0
1222,281,57,1.0
1223,281,29,1.0
1224,282,26,1.0
1225,283,24,1.0
1226,283,5,1.0
1227,283,12,1.0
1228,284,73,1.0
1229,285,44,1.0
1230,285,71,1.0
1231,285,22,1.0
1232,286,36,1.0
1233,286,70,1.0
1234,286,1,1.0
1235,286,92,1.0
1236,286,9,1.0
1237,287,77,1.0
1238,287,58,1.0
1239,287,100,1.0
1240,287,8,1.0
1241,287,29,1.0
1242,287,32,1.0
1243,287,44,1.0
1244,288,19,1.0
1245,288,79,1.0
1246,289,23,1.0
1247,289,98,1.0
1248,289,95,1.0
1249,289,75,1.0
1250,289,32,1.0
1251,289,59,1.0
1252,290,81,1.0
1253,290,96,1.0
1254,290,85,1.0
1255,290,70,1.0
1256,290,25,1.0
1257,290,30,1.0
1258,290,16,1.0
1259,290,44,1.0
1260,291,36,1.0
1261,291,71,1.0
1262,291,84,1.0
1263,291,61,1.0
1264,291,87,1.0
1265,292,16,1.0
1266,292,9,1.0
1267,292,83,1.0
1268,292,13,1.0
1269,292,94,1.0
1270,293,28,1.0
1271,293,27,1.0
1272,293,17,1.0
1273,294,48,1.0
1274,294,69,1.0
1275,294,24,1.0
1276,295,94,1.0
1277,295,20,1.0
1278,295,44,1.0
1279,297,15,1.0
1280,297,10,1.0
1281,297,91,1.0
1282,297,87,1.0
1283,297,92,1.0
1284,297,52,1.0
1285,298,95,1.0
1286,298,42,1.0
1287,298,25,1.0
1288,298,50,1.0
1289,298,4,1.0
1290,298,22,1.0
1291,298,45,1.0
1292,298,86,1.0
1293,299,66,1.0
1294,299,7,1.0
1295,299,55,1.0
1296,299,17,1.0
1297,299,51,1.0
1298,300,66,1.0
1299,300,81,1.0
1300,301,28,1.0
1301,301,96,1.0
1302,301,14,1.0
1303,301,45,1.0
1304,302,18,1.0
1305,302,2,1.0
1306,302,86,1.0
1307,302,66,1.0
1308,303,91,1.0
1309,303,33,1.0
1310,304,65,1.0
1311,304,68,1.0
1312,304,56,1.0
1313,304,84,1.0
1314,304,23,1.0
1315,304,89,1.0
1316,305,1,3.0
1317,305,84,1.0
1318,305,74,1.0
1319,305,22,1.0
1320,305,16,1.0
1321,305,34,1.0
1322,305,98,1.0
1323,305,72,1.0
1324,306,45,1.0
1325,306,38,1.0
1326,306,18,1.0
1327,306,67,1.0
1328,306,23,1.0
1329,306,2,1.0
1330,307,37,1.0
1331,307,61,1.0
1332,307,69,1.0
1333,307,32,1.0
1334,308,80,1.0
1335,308,9,1.0
1336,308,42,1.0
1337,308,1,1.0
1338,308,38,1.0
1339,309,36,1.0
1340,309,82,1.0
1341,309,97,1.0
1342,310,80,3.0
1343,310,99,1.0
1344,310,96,1.0
1345,311,16,1.0
1346,311,23,1.0
1347,312,87,1.0
1348,312,5,1.0
1349,312,95,1.0
1350,312,23,1.0
1351,312,20,1.0
1352,312,27,1.0
1353,313,3,1.0
1354,313,5,3.0
1355,313,73,1.0
1356,314,85,1.0
1357,314,90,1.0
1358,314,87,1.0
1359,315,31,1.0
1360,315,24,1.0
1361,315,40,1.0
